16 000055 0 18 19.663803
16 000055 0 19 19.775515
16 000055 0 20 22.669361
17 000055 6 0 0.0
17 000055 6 1 0.16977929
17 000055 6 2 0.33955857
17 000055 6 3 0.50933784
17 000055 6 4 0.67911714
17 000055 6 5 0.84889644
17 000055 6 6 1.188455
17 000055 6 7 1.6977929
17 000055 6 8 1.953125
17 000055 6 9 2.34375
17 000055 6 10 2.484472
17 000055 6 11 2.6785715
17 000055 6 12 3.125
17 000055 6 13 3.3482141
17 000055 6 14 3.6231883
17 000055 6 15 3.8647342
17 000055 6 16 4.134367
17 000055 6 17 4.3927646
17 000055 6 18 4.3927646
17 000055 6 19 4.6511626
17 000055 6 20 4.9095607
18 000055 7 0 0.0
18 000055 7 1 0.17825311
18 000055 7 2 0.35650623
18 000055 7 3 0.35650623
18 000055 7 4 0.53475934
18 000055 7 5 0.71301246
18 000055 7 6 0.8912656
18 000055 7 7 0.8912656
18 000055 7 8 1.0695187
18 000055 7 9 1.2477719
18 000055 7 10 1.4260249
18 000055 7 11 1.604278
18 000055 7 12 1.7825311
18 000055 7 13 1.9607844
18 000055 7 14 2.1390374
18 000055 7 15 2.3172905
18 000055 7 16 2.4955437
18 000055 7 17 2.6737967
18 000055 7 18 2.8520498
18 000055 7 19 4.2780747
18 000055 7 20 5.1693406
19 000055 8 0 0.0
19 000055 8 1 0.0
19 000055 8 2 0.0
19 000055 8 3 0.0
19 000055 8 4 0.0
19 000055 8 5 0.0
19 000055 8 6 0.0
19 000055 8 7 0.0
19 000055 8 8 0.0
19 000055 8 9 0.0
19 000055 8 10 0.0
19 000055 8 11 0.0
19 000055 8 12 0.0
19 000055 8 13 0.0
19 000055 8 14 0.0
19 000055 8 15 0.0
19 000055 8 16 0.0
19 000055 8 17 0.0
19 000055 8 18 0.0
19 000055 8 19 0.0
19 000055 8 20 0.0
20 000054 0 0 0.061513774
20 000054 0 1 0.07221182
20 000054 0 2 0.080235355
20 000054 0 3 0.16849425
20 000054 0 4 0.21396096
20 000054 0 5 22.645092
20 000054 0 6 22.647766
20 000054 0 7 43.575825
20 000054 0 8 43.575825
20 000054 0 9 43.58652
20 000054 0 10 43.59187
20 000054 0 11 43.61059
20 000054 0 12 43.987698
20 000054 0 13 43.99037
20 000054 0 14 43.993046
20 000054 0 15 44.00642
20 000054 0 16 44.022465
20 000054 0 17 44.025143
20 000054 0 18 44.027813
20 000054 0 19 44.03049
20 000054 0 20 44.027813
21 000054 6 0 0.0
21 000054 6 1 0.21008405
21 000054 6 2 0.6302521
21 000054 6 3 0.8403362
21 000054 6 4 1.0504202
21 000054 6 5 1.2605042
21 000054 6 6 1.4705882
21 000054 6 7 11.554622
21 000054 6 8 11.97479
21 000054 6 9 12.184874
21 000054 6 10 12.473118
21 000054 6 11 12.903225
21 000054 6 12 13.1182785
21 000054 6 13 13.548388
21 000054 6 14 13.978495
21 000054 6 15 16.774195
21 000054 6 16 19.139784
21 000054 6 17 19.569893
21 000054 6 18 19.784946
21 000054 6 19 20.0
21 000054 6 20 21.935484
22 000054 7 0 0.0
22 000054 7 1 0.7518797
22 000054 7 2 1.5037594
22 000054 7 3 2.255639
22 000054 7 4 3.0075188
22 000054 7 5 3.7593982
22 000054 7 6 4.511278
22 000054 7 7 5.263158
22 000054 7 8 6.0150375
22 000054 7 9 6.7669177
22 000054 7 10 7.5187964
22 000054 7 11 8.270677
22 000054 7 12 9.022556
22 000054 7 13 9.774436
22 000054 7 14 10.526316
22 000054 7 15 11.278195
22 000054 7 16 14.285715
22 000054 7 17 15.037593
22 000054 7 18 15.789473
22 000054 7 19 16.541353
22 000054 7 20 17.293232
23 000054 8 0 0.0
23 000054 8 1 0.0
23 000054 8 2 0.0
23 000054 8 3 0.0
23 000054 8 4 0.0
23 000054 8 5 0.0
23 000054 8 6 0.0
23 000054 8 7 0.0
23 000054 8 8 0.0
23 000054 8 9 0.0
23 000054 8 10 0.0
23 000054 8 11 0.0
23 000054 8 12 0.0
23 000054 8 13 0.0
23 000054 8 14 0.0
23 000054 8 15 0.0
23 000054 8 16 0.0
23 000054 8 17 0.0
23 000054 8 18 0.0
23 000054 8 19 0.0
23 000054 8 20 0.0
24 000052 0 0 0.005435078
24 000052 0 1 0.10054894
24 000052 0 2 0.17664003
24 000052 0 3 0.17935757
24 000052 0 4 0.19566281
24 000052 0 5 0.19838035
24 000052 0 6 0.20109788
24 000052 0 7 0.20381543
24 000052 0 8 25.18887
24 000052 0 9 38.874397
24 000052 0 10 38.88255
24 000052 0 11 38.885265
24 000052 0 12 38.92603
24 000052 0 13 38.931465
24 000052 0 14 38.93418
24 000052 0 15 38.945053
24 000052 0 16 38.974945
24 000052 0 17 38.97766
24 000052 0 18 38.993965
24 000052 0 19 39.007553
24 000052 0 20 39.02386
25 000052 6 0 0.0
25 000052 6 1 0.19723865
25 000052 6 2 0.591716
25 000052 6 3 1.183432
25 000052 6 4 1.3806707
25 000052 6 5 1.5779092
25 000052 6 6 1.7751479
25 000052 6 7 2.95858
25 000052 6 8 3.1558185
25 000052 6 9 3.9447732
25 000052 6 10 4.3392506
25 000052 6 11 4.536489
25 000052 6 12 4.9309664
25 000052 6 13 13.017752
25 000052 6 14 13.214991
25 000052 6 15 18.343195
25 000052 6 16 28.994083
25 000052 6 17 29.38856
25 000052 6 18 29.980274
25 000052 6 19 30.177515
25 000052 6 20 31.558186
26 000052 7 0 0.0
26 000052 7 1 1.6666667
26 000052 7 2 3.3333335
26 000052 7 3 5.0
26 000052 7 4 6.666667
26 000052 7 5 8.333334
26 000052 7 6 10.0
26 000052 7 7 11.666667
26 000052 7 8 13.333334
26 000052 7 9 15.000001
26 000052 7 10 16.666668
26 000052 7 11 18.333334
26 000052 7 12 20.0
26 000052 7 13 21.666666
26 000052 7 14 23.333334
26 000052 7 15 25.0
26 000052 7 16 26.666668
26 000052 7 17 28.333334
26 000052 7 18 30.000002
26 000052 7 19 31.666666
26 000052 7 20 33.333336
27 000051 0 0 0.030831683
27 000051 0 1 0.03340099
27 000051 0 2 0.0359703
27 000051 0 3 0.056524754
27 000051 0 4 0.056524754
27 000051 0 5 0.061663367
27 000051 0 6 0.11561882
27 000051 0 7 0.11818813
27 000051 0 8 0.12075743
27 000051 0 9 34.197475
27 000051 0 10 34.218033
27 000051 0 11 34.2206
27 000051 0 12 36.03196
27 000051 0 13 36.03453
27 000051 0 14 36.039673
27 000051 0 15 36.04224
27 000051 0 16 36.044807
27 000051 0 17 36.04738
27 000051 0 18 36.055084
27 000051 0 19 36.055084
27 000051 0 20 36.106472
28 000051 6 0 0.0
28 000051 6 1 0.25773194
28 000051 6 2 0.5154639
28 000051 6 3 2.0618556
28 000051 6 4 2.3195875
28 000051 6 5 2.5773196
28 000051 6 6 4.123711
28 000051 6 7 4.381443
28 000051 6 8 6.443299
28 000051 6 9 6.7010307
28 000051 6 10 6.9587626
28 000051 6 11 8.505155
28 000051 6 12 8.762886
28 000051 6 13 9.27835
28 000051 6 14 9.536082
28 000051 6 15 9.793815
28 000051 6 16 10.3092785
28 000051 6 17 11.082474
28 000051 6 18 11.340206
28 000051 6 19 20.618557
28 000051 6 20 20.87629
29 000051 7 0 0.0
29 000051 7 1 2.9411764
29 000051 7 2 5.882353
29 000051 7 3 8.823529
29 000051 7 4 11.764706
29 000051 7 5 14.705883
29 000051 7 6 17.647058
29 000051 7 7 20.588236
29 000051 7 8 23.529411
29 000051 7 9 26.470589
29 000051 7 10 29.411766
29 000051 7 11 32.352943
29 000051 7 12 35.294117
29 000051 7 13 38.235294
29 000051 7 14 41.17647
29 000051 7 15 44.11765
29 000051 7 16 47.058823
29 000051 7 17 50.0
29 000051 7 18 52.941177
29 000051 7 19 55.88235
29 000051 7 20 58.823532
30 000050 0 0 0.7621166
30 000050 0 1 0.76482874
30 000050 0 2 0.8027989
30 000050 0 3 0.82720834
30 000050 0 4 0.82992053
30 000050 0 5 0.83263266
30 000050 0 6 11.442597
30 000050 0 7 11.44531
30 000050 0 8 11.448021
30 000050 0 9 27.08904
30 000050 0 10 27.091753
30 000050 0 11 33.49516
30 000050 0 12 33.49787
30 000050 0 13 33.500584
30 000050 0 14 33.506004
30 000050 0 15 34.194897
30 000050 0 16 34.19761
30 000050 0 17 34.20032
30 000050 0 18 58.617886
30 000050 0 19 58.631443
30 000050 0 20 58.636868
31 000050 6 0 0.0
31 000050 6 1 0.0
31 000050 6 2 0.058513753
31 000050 6 3 0.17554125
31 000050 6 4 0.23405501
31 000050 6 5 0.9947337
31 000050 6 6 2.4575775
31 000050 6 7 3.141361
31 000050 6 8 3.2909498
31 000050 6 9 3.3657444
31 000050 6 10 3.4405384
31 000050 6 11 3.7397158
31 000050 6 12 3.8145103
31 000050 6 13 3.8893044
31 000050 6 14 3.9640985
31 000050 6 15 4.038893
31 000050 6 16 4.522613
31 000050 6 17 4.6551723
31 000050 6 18 4.6551723
31 000050 6 19 4.827586
31 000050 6 20 4.913793
32 000050 7 0 0.0
32 000050 7 1 2.857143
32 000050 7 2 5.714286
32 000050 7 3 8.571429
32 000050 7 4 11.428572
32 000050 7 5 14.285715
32 000050 7 6 17.142859
32 000050 7 7 20.0
32 000050 7 8 22.857143
32 000050 7 9 25.714287
32 000050 7 10 28.57143
32 000050 7 11 31.428572
32 000050 7 12 34.285717
32 000050 7 13 37.142857
32 000050 7 14 40.0
32 000050 7 15 42.857143
32 000050 7 16 45.714287
32 000050 7 17 48.57143
32 000050 7 18 51.428574
32 000050 7 19 54.285717
32 000050 7 20 57.14286
33 000049 0 0 0.0042851325
33 000049 0 1 0.05570673
33 000049 0 2 0.057849295
33 000049 0 3 0.05999186
33 000049 0 4 22.691921
33 000049 0 5 22.694063
33 000049 0 6 33.5783
33 000049 0 7 33.580444
33 000049 0 8 33.897545
33 000049 0 9 33.906113
33 000049 0 10 33.910397
33 000049 0 11 33.916824
33 000049 0 12 34.15679
33 000049 0 13 34.158936
33 000049 0 14 37.848434
33 000049 0 15 37.85058
33 000049 0 16 37.85272
33 000049 0 17 38.94757
33 000049 0 18 40.3231
33 000049 0 19 40.32524
33 000049 0 20 40.32953
34 000049 6 0 0.0
34 000049 6 1 0.28089887
34 000049 6 2 0.56179774
34 000049 6 3 1.4044944
34 000049 6 4 1.6853932
34 000049 6 5 1.9662923
34 000049 6 6 2.247191
34 000049 6 7 2.8089888
34 000049 6 8 3.3707864
34 000049 6 9 3.6516852
34 000049 6 10 3.9325845
34 000049 6 11 6.741573
34 000049 6 12 7.3033705
34 000049 6 13 7.5842695
34 000049 6 14 7.964602
34 000049 6 15 8.554573
34 000049 6 16 8.849558
34 000049 6 17 9.144543
34 000049 6 18 9.4395275
34 000049 6 19 9.734513
34 000049 6 20 9.8802395
35 000049 7 0 0.0
35 000049 7 1 4.7619047
35 000049 7 2 9.523809
35 000049 7 3 14.285715
35 000049 7 4 19.047619
35 000049 7 5 23.809525
35 000049 7 6 23.809525
35 000049 7 7 28.57143
35 000049 7 8 33.333336
35 000049 7 9 38.095238
35 000049 7 10 42.857143
35 000049 7 11 47.61905
35 000049 7 12 52.380955
35 000049 7 13 57.14286
35 000049 7 14 61.904762
35 000049 7 15 66.66667
35 000049 7 16 71.42857
35 000049 7 17 76.190475
35 000049 7 18 85.71429
35 000049 7 19 90.47619
35 000049 7 20 95.2381
36 000048 0 0 0.08003201
36 000048 0 1 0.8087445
36 000048 0 2 0.8108507
36 000048 0 3 0.92247427
36 000048 0 4 27.62368
36 000048 0 5 27.62368
36 000048 0 6 27.625788
36 000048 0 7 47.397907
36 000048 0 8 47.400013
36 000048 0 9 47.40212
36 000048 0 10 48.28247
36 000048 0 11 48.284576
36 000048 0 12 50.523365
36 000048 0 13 50.525475
36 000048 0 14 50.52758
36 000048 0 15 52.107162
36 000048 0 16 52.124004
36 000048 0 17 52.126114
36 000048 0 18 52.89274
36 000048 0 19 52.894844
36 000048 0 20 52.896946
37 000048 6 0 0.0
37 000048 6 1 0.43196544
37 000048 6 2 1.5118791
37 000048 6 3 1.7278618
37 000048 6 4 1.9438446
37 000048 6 5 2.1598272
37 000048 6 6 2.37581
37 000048 6 7 2.5917926
37 000048 6 8 2.8077753
37 000048 6 9 3.0237582
37 000048 6 10 3.2397408
37 000048 6 11 3.4557235
37 000048 6 12 3.6717062
37 000048 6 13 4.535637
37 000048 6 14 4.75162
37 000048 6 15 4.9676027
37 000048 6 16 5.183585
37 000048 6 17 5.399568
37 000048 6 18 5.1867223
37 000048 6 19 5.3078556
37 000048 6 20 5.7324843
38 000048 7 0 0.0
38 000048 7 1 0.0
38 000048 7 2 0.0
38 000048 7 3 0.0
38 000048 7 4 0.0
38 000048 7 5 0.0
38 000048 7 6 0.0
38 000048 7 7 0.0
38 000048 7 8 0.0
38 000048 7 9 0.0
38 000048 7 10 0.0
38 000048 7 11 0.0
38 000048 7 12 0.0
38 000048 7 13 0.0
38 000048 7 14 0.0
38 000048 7 15 0.0
38 000048 7 16 0.0
38 000048 7 17 0.0
38 000048 7 18 0.0
38 000048 7 19 0.0
38 000048 7 20 0.0
39 000047 0 0 0.008522243
39 000047 0 1 0.010652804
39 000047 0 2 0.017044486
39 000047 0 3 1.3379921
39 000047 0 4 17.368332
39 000047 0 5 17.370462
39 000047 0 6 17.372591
39 000047 0 7 17.528122
39 000047 0 8 22.71391
39 000047 0 9 23.52139
39 000047 0 10 23.525652
39 000047 0 11 54.36552
39 000047 0 12 54.37191
39 000047 0 13 54.37404
39 000047 0 14 54.376175
39 000047 0 15 54.435825
39 000047 0 16 54.440086
39 000047 0 17 54.386826
39 000047 0 18 54.418785
39 000047 0 19 56.61965
39 000047 0 20 58.415718
40 000047 6 0 0.0
40 000047 6 1 0.35971224
40 000047 6 2 0.7194245
40 000047 6 3 1.0791367
40 000047 6 4 1.438849
40 000047 6 5 2.1582735
40 000047 6 6 2.5179856
40 000047 6 7 2.877698
40 000047 6 8 3.2374098
40 000047 6 9 3.5971224
40 000047 6 10 3.9568346
40 000047 6 11 4.316547
40 000047 6 12 4.676259
40 000047 6 13 5.035971
40 000047 6 14 5.3956833
40 000047 6 15 5.755396
40 000047 6 16 6.115108
40 000047 6 17 6.4748197
40 000047 6 18 6.8345323
40 000047 6 19 7.194245
40 000047 6 20 7.5539565
41 000047 7 0 0.0
41 000047 7 1 0.0
41 000047 7 2 0.0
41 000047 7 3 0.0
41 000047 7 4 0.0
41 000047 7 5 0.0
41 000047 7 6 0.0
41 000047 7 7 0.0
41 000047 7 8 0.0
41 000047 7 9 0.0
41 000047 7 10 0.0
41 000047 7 11 0.0
41 000047 7 12 0.0
41 000047 7 13 0.0
41 000047 7 14 0.0
41 000047 7 15 0.0
41 000047 7 16 0.0
41 000047 7 17 0.0
41 000047 7 18 0.0
41 000047 7 19 0.0
41 000047 7 20 0.0
42 000046 0 0 0.054875102
42 000046 0 1 0.48070592
42 000046 0 2 0.48290092
42 000046 0 3 0.48509595
42 000046 0 4 0.49168095
42 000046 0 5 0.56411606
42 000046 0 6 29.51183
42 000046 0 7 29.514027
42 000046 0 8 42.506256
42 000046 0 9 42.50845
42 000046 0 10 42.51284
42 000046 0 11 44.292988
42 000046 0 12 44.541023
42 000046 0 13 44.71443
42 000046 0 14 44.97344
42 000046 0 15 44.975636
42 000046 0 16 44.977833
42 000046 0 17 47.72378
42 000046 0 18 47.730366
42 000046 0 19 47.732563
42 000046 0 20 47.734756
43 000046 6 0 0.0
43 000046 6 1 0.52910054
43 000046 6 2 1.0582011
43 000046 6 3 1.5873017
43 000046 6 4 2.1164021
43 000046 6 5 2.6455026
43 000046 6 6 3.1746035
43 000046 6 7 3.7037036
43 000046 6 8 4.2328043
43 000046 6 9 4.7619047
43 000046 6 10 5.291005
43 000046 6 11 5.820106
43 000046 6 12 6.349207
43 000046 6 13 6.878307
43 000046 6 14 7.4074073
43 000046 6 15 7.936508
43 000046 6 16 8.465609
43 000046 6 17 8.994709
43 000046 6 18 10.059172
43 000046 6 19 12.781956
43 000046 6 20 14.285715
44 000046 7 0 0.0
44 000046 7 1 0.0
44 000046 7 2 0.0
44 000046 7 3 0.0
44 000046 7 4 0.0
44 000046 7 5 0.0
44 000046 7 6 0.0
44 000046 7 7 0.0
44 000046 7 8 0.0
44 000046 7 9 0.0
44 000046 7 10 0.0
44 000046 7 11 0.0
44 000046 7 12 0.0
44 000046 7 13 0.0
44 000046 7 14 0.0
44 000046 7 15 0.0
44 000046 7 16 0.0
44 000046 7 17 0.0
44 000046 7 18 0.0
44 000046 7 19 0.0
44 000046 7 20 0.0
45 000045 0 0 0.38641685
45 000045 0 1 0.38836846
45 000045 0 2 0.39032006
45 000045 0 3 0.44886804
45 000045 0 4 0.45081967
45 000045 0 5 13.0737705
45 000045 0 6 13.077673
45 000045 0 7 36.37978
45 000045 0 8 41.30562
45 000045 0 9 41.309525
45 000045 0 10 41.313427
45 000045 0 11 41.72717
45 000045 0 12 41.72912
45 000045 0 13 41.731068
45 000045 0 14 41.73302
45 000045 0 15 41.738876
45 000045 0 16 49.115925
45 000045 0 17 53.59875
45 000045 0 18 53.700233
45 000045 0 19 54.47697
45 000045 0 20 54.480873
46 000045 6 0 0.0
46 000045 6 1 0.952381
46 000045 6 2 1.904762
46 000045 6 3 2.857143
46 000045 6 4 3.809524
46 000045 6 5 4.7619047
46 000045 6 6 5.714286
46 000045 6 7 6.666667
46 000045 6 8 7.619048
46 000045 6 9 8.571429
46 000045 6 10 9.89011
46 000045 6 11 10.989011
46 000045 6 12 12.087913
46 000045 6 13 13.186814
46 000045 6 14 14.285715
46 000045 6 15 18.309858
46 000045 6 16 19.71831
46 000045 6 17 23.728813
46 000045 6 18 25.423729
46 000045 6 19 27.118645
46 000045 6 20 28.813559
47 000045 7 0 0.0
47 000045 7 1 0.0
